work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Software Engineer,334800,USD,334800,US,100,US,M
2025,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
2025,SE,FT,Software Engineer,233800,USD,233800,US,100,US,M
2025,SE,FT,Software Engineer,310900,USD,310900,US,0,US,M
2025,SE,FT,Software Engineer,250200,USD,250200,US,100,US,M
2025,SE,FT,Software Engineer,261000,USD,261000,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,237000,USD,237000,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,194000,USD,194000,US,0,US,M
2025,SE,FT,Software Engineer,135800,USD,135800,CA,0,CA,M
2025,SE,FT,Software Engineer,162000,USD,162000,US,100,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,AU,0,AU,M
2025,SE,FT,Software Engineer,185100,USD,185100,US,0,US,M
2025,SE,FT,Software Engineer,315000,USD,315000,US,0,US,M
2025,SE,FT,Software Engineer,258000,USD,258000,US,0,US,M
2025,SE,FT,Software Engineer,208080,USD,208080,US,0,US,M
2025,SE,FT,Software Engineer,254500,USD,254500,US,0,US,M
2025,SE,FT,Software Engineer,211500,USD,211500,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Software Engineer,412937,USD,412937,US,100,US,M
2025,SE,FT,Software Engineer,153000,USD,153000,US,0,US,M
2025,SE,FT,Software Engineer,159500,USD,159500,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,231200,USD,231200,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,310919,USD,310919,US,0,US,M
2025,SE,FT,Software Engineer,181000,USD,181000,US,0,US,M
2025,SE,FT,Software Engineer,125000,USD,125000,US,0,US,M
2025,SE,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,SE,FT,Software Engineer,219000,USD,219000,US,0,US,M
2025,SE,FT,Software Engineer,215000,USD,215000,US,100,US,M
2025,SE,FT,Software Engineer,286300,USD,286300,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,100,US,M
2025,SE,FT,Software Engineer,117200,USD,117200,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,145000,USD,145000,US,100,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,151300,USD,151300,US,0,US,L
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,287470,USD,287470,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,560000,USD,560000,US,0,US,M
2025,SE,FT,Software Engineer,181000,USD,181000,US,0,US,M
2025,SE,FT,Software Engineer,155000,USD,155000,US,0,US,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,165000,USD,165000,US,0,US,M
2025,SE,FT,Software Engineer,332000,USD,332000,US,100,US,M
2025,SE,FT,Software Engineer,110100,USD,110100,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2025,SE,FT,Software Engineer,150100,USD,150100,US,0,US,M
2025,SE,FT,Software Engineer,133000,CAD,95000,CA,0,CA,M
2025,SE,FT,Software Engineer,258000,USD,258000,US,0,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,205000,USD,205000,US,0,US,M
2025,SE,FT,Software Engineer,119700,USD,119700,US,0,US,M
2025,SE,FT,Software Engineer,132000,USD,132000,US,0,US,M
2025,SE,FT,Software Engineer,272000,USD,272000,US,0,US,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,0,US,M
2025,SE,FT,Software Engineer,261000,USD,261000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,287500,USD,287500,US,0,US,M
2025,SE,FT,Software Engineer,287500,USD,287500,US,0,US,M
2025,SE,FT,Software Engineer,108100,USD,108100,CA,0,CA,M
2025,SE,FT,Software Engineer,211920,USD,211920,US,0,US,M
2025,SE,FT,Software Engineer,249000,USD,249000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,176000,USD,176000,US,0,US,M
2025,SE,FT,Software Engineer,190800,USD,190800,US,100,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2025,SE,FT,Software Engineer,203100,USD,203100,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,231500,USD,231500,US,0,US,M
2025,SE,FT,Software Engineer,158000,USD,158000,US,0,US,M
2025,SE,FT,Software Engineer,350000,USD,350000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,215040,USD,215040,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,CA,0,CA,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,287600,USD,287600,US,0,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,AR,100,AR,M
2025,SE,FT,Software Engineer,368640,USD,368640,US,100,US,M
2025,SE,FT,Software Engineer,186200,USD,186200,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,100,US,M
2025,SE,FT,Software Engineer,243000,USD,243000,US,0,US,M
2025,SE,FT,Software Engineer,108000,EUR,113684,PT,0,PT,M
2025,SE,FT,Software Engineer,214000,USD,214000,US,100,US,M
2025,SE,FT,Software Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,255000,GBP,322784,GB,0,GB,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,133650,USD,133650,US,100,US,M
2025,SE,FT,Software Engineer,117200,USD,117200,US,0,US,M
2025,SE,FT,Software Engineer,290004,USD,290004,US,0,US,M
2025,SE,FT,Software Engineer,218900,USD,218900,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,SE,FT,Software Engineer,171600,USD,171600,US,100,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,320000,USD,320000,US,0,US,M
2025,SE,FT,Software Engineer,174000,USD,174000,US,0,US,M
2025,SE,FT,Software Engineer,175100,USD,175100,US,100,US,M
2025,SE,FT,Software Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,175800,USD,175800,US,0,US,M
2025,SE,FT,Software Engineer,105000,USD,105000,US,100,US,M
2025,SE,FT,Software Engineer,140700,USD,140700,US,0,US,M
2025,SE,FT,Software Engineer,165000,USD,165000,US,100,US,M
2025,SE,FT,Software Engineer,117000,EUR,123157,ES,100,ES,M
2025,SE,FT,Software Engineer,130600,USD,130600,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,111260,USD,111260,US,100,US,M
2025,SE,FT,Software Engineer,133500,USD,133500,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,204000,USD,204000,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,270000,USD,270000,US,0,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,100000,USD,100000,US,0,US,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,222000,USD,222000,US,0,US,M
2025,SE,FT,Software Engineer,220700,USD,220700,US,0,US,M
2025,SE,FT,Software Engineer,155000,USD,155000,US,100,US,M
2025,SE,FT,Software Engineer,215000,USD,215000,US,0,US,M
2025,SE,FT,Software Engineer,183000,USD,183000,US,0,US,M
2025,SE,FT,Software Engineer,130023,USD,130023,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,267771,USD,267771,US,0,US,M
2025,SE,FT,Software Engineer,126100,USD,126100,US,0,US,M
2025,SE,FT,Software Engineer,720000,USD,720000,US,100,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,221537,USD,221537,US,0,US,M
2025,SE,FT,Software Engineer,171000,USD,171000,US,0,US,M
2025,SE,FT,Software Engineer,144200,USD,144200,US,0,US,M
2025,SE,FT,Software Engineer,140700,USD,140700,US,0,US,M
2025,SE,FT,Software Engineer,187974,USD,187974,US,0,US,M
2025,SE,FT,Software Engineer,414000,USD,414000,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,213000,USD,213000,US,0,US,M
2025,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
2025,SE,FT,Software Engineer,144200,USD,144200,US,100,US,M
2025,SE,FT,Software Engineer,133300,USD,133300,US,0,US,M
2025,SE,FT,Software Engineer,98235,USD,98235,US,0,US,M
2025,SE,FT,Software Engineer,176000,USD,176000,US,0,US,M
